shipment_id,order_id,supplier_id,warehouse_id,product_id,ship_date,promised_delivery_date,actual_delivery_date,delay_days,is_delayed,delay_reason,carrier,shipment_status,stockout_flag,warehouse_overload_flag
SHP-011233,ORD-011233,SUP-009,WH-002,PRD-0165,2025-03-28,2025-04-03,2025-04-02,-1.0,False,,DHL Freight,delivered,False,False
SHP-011234,ORD-011234,SUP-002,WH-001,PRD-0043,2025-09-19,2025-10-02,2025-10-01,-1.0,False,,DHL Freight,delivered,True,False
SHP-011235,ORD-011235,SUP-008,WH-001,PRD-0069,2025-10-03,2025-10-13,2025-10-13,0.0,False,,DHL Freight,delivered,False,False
SHP-011236,ORD-011236,SUP-010,WH-006,PRD-0170,2025-07-17,2025-07-18,2025-07-19,1.0,True,,Kuehne+Nagel,delivered,False,False
SHP-011237,ORD-011237,SUP-015,WH-005,PRD-0141,2025-12-24,2025-12-28,2025-12-28,0.0,False,,DHL Freight,delivered,True,True
SHP-011238,ORD-011238,SUP-007,WH-001,PRD-0129,2025-10-04,2025-10-09,2025-10-09,0.0,False,,UPS,delivered,False,False
SHP-011239,ORD-011239,SUP-019,WH-005,PRD-0046,2025-03-14,2025-03-22,2025-03-22,0.0,False,,UPS,delivered,False,False
SHP-011240,ORD-011240,SUP-018,WH-006,PRD-0134,2025-07-10,2025-07-21,2025-07-31,10.0,True,inventory_shortage,UPS,delivered,True,False
SHP-011241,ORD-011241,SUP-011,WH-007,PRD-0116,2025-05-11,2025-05-16,2025-05-16,0.0,False,,DPD,delivered,True,False
SHP-011242,ORD-011242,SUP-020,WH-005,PRD-0041,2025-11-11,2025-11-17,2025-11-18,1.0,True,inventory_shortage,Kuehne+Nagel,delivered,False,False
SHP-011243,ORD-011243,SUP-011,WH-004,PRD-0001,2025-12-30,2026-01-06,2026-01-07,1.0,True,,UPS,delivered,True,False
SHP-011244,ORD-011244,SUP-003,WH-001,PRD-0037,2025-03-09,2025-03-14,2025-03-15,1.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-011245,ORD-011245,SUP-015,WH-002,PRD-0150,2025-03-14,2025-03-17,2025-03-15,-2.0,False,,UPS,delivered,False,False
SHP-011246,ORD-011246,SUP-015,WH-002,PRD-0076,2025-01-05,2025-01-14,2025-01-14,0.0,False,,DB Schenker,delivered,False,True
SHP-011247,ORD-011247,SUP-016,WH-002,PRD-0154,2025-12-07,2025-12-21,2025-12-19,-2.0,False,,DPD,delivered,False,False
SHP-011248,ORD-011248,SUP-016,WH-008,PRD-0096,2025-12-14,2025-12-31,2025-12-30,-1.0,False,,DB Schenker,delivered,False,False
SHP-011249,ORD-011249,SUP-004,WH-001,PRD-0003,2025-09-13,2025-09-24,2025-09-22,-2.0,False,,DHL Freight,delivered,False,False
SHP-011250,ORD-011250,SUP-006,WH-001,PRD-0135,2025-11-09,2025-11-13,2025-11-17,4.0,True,inventory_shortage,Kuehne+Nagel,delivered,False,False
SHP-011251,ORD-011251,SUP-011,WH-007,PRD-0001,2025-10-06,2025-10-15,2025-10-15,0.0,False,,DHL Freight,delivered,False,False
SHP-011252,ORD-011252,SUP-014,WH-008,PRD-0126,2025-04-28,2025-05-01,2025-05-07,6.0,True,inventory_shortage,DHL Freight,delivered,False,False
SHP-011253,ORD-011253,SUP-023,WH-006,PRD-0179,2025-12-16,2025-12-29,2025-12-29,0.0,False,,DPD,delivered,False,True
SHP-011254,ORD-011254,SUP-015,WH-001,PRD-0076,2025-10-07,,2025-10-11,-2.0,False,,DB Schenker,delivered,False,True
SHP-011255,ORD-011255,SUP-010,WH-008,PRD-0132,2025-10-14,2025-10-22,2025-10-20,-2.0,False,,DB Schenker,delivered,False,True
SHP-011256,ORD-011256,SUP-014,WH-005,PRD-0049,2025-11-27,2025-12-04,2025-12-04,0.0,False,,DPD,delivered,False,False
SHP-011257,ORD-011257,SUP-017,WH-005,PRD-0110,2025-12-18,2026-01-01,2026-01-03,2.0,True,quality_hold,DHL Freight,delivered,False,False
SHP-011258,ORD-011258,SUP-004,WH-001,PRD-0045,2025-02-25,2025-03-09,2025-03-09,0.0,False,,DB Schenker,delivered,False,False
SHP-011259,ORD-011259,SUP-016,WH-001,PRD-0154,2025-04-07,2025-04-18,2025-04-16,-2.0,False,,DHL Freight,delivered,False,True
SHP-011260,ORD-011260,SUP-023,WH-004,PRD-0131,2025-08-23,2025-08-31,2025-09-04,4.0,True,inventory_shortage,DPD,delivered,True,False
SHP-011261,ORD-011261,SUP-009,WH-005,PRD-0165,2025-12-17,2025-12-25,2025-12-25,0.0,False,,DB Schenker,delivered,True,False
SHP-011262,ORD-011262,SUP-011,WH-002,PRD-0159,2025-08-26,2025-09-06,2025-09-07,1.0,True,weather_disruption,DPD,delivered,False,True
SHP-011263,ORD-011263,SUP-017,WH-005,PRD-0059,2025-11-07,2025-11-18,2025-11-21,3.0,True,quality_hold,DPD,delivered,False,True
SHP-011264,ORD-011264,SUP-021,WH-006,PRD-0100,2025-08-19,2025-08-28,2025-08-29,1.0,True,,DHL Freight,delivered,True,True
SHP-011265,ORD-011265,SUP-001,WH-008,PRD-0175,2025-11-17,2025-11-22,2025-11-22,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011266,ORD-011266,SUP-001,WH-007,PRD-0013,2025-07-16,2025-07-26,2025-07-27,1.0,True,inventory_shortage,UPS,delivered,True,False
SHP-011267,ORD-011267,SUP-024,WH-006,PRD-0026,2025-01-10,2025-01-24,2025-01-24,0.0,False,,UPS,delivered,False,False
SHP-011268,ORD-011268,SUP-018,WH-001,PRD-0145,2025-11-08,2025-11-15,2025-11-13,-2.0,False,,UPS,delivered,False,True
SHP-011269,ORD-011269,SUP-008,WH-001,PRD-0074,2025-11-24,2025-12-05,2025-12-05,0.0,False,,DPD,delivered,False,False
SHP-011270,ORD-011270,SUP-011,WH-002,PRD-0082,2025-07-31,2025-08-06,2025-08-09,3.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,False
SHP-011271,ORD-011271,SUP-020,WH-007,PRD-0071,2025-12-29,2026-01-06,2026-01-10,4.0,True,supplier_late_dispatch,UPS,delivered,False,True
SHP-011272,ORD-011272,SUP-018,WH-008,PRD-0120,2025-07-09,2025-07-17,2025-07-16,-1.0,False,,UPS,delivered,False,False
SHP-011273,ORD-011273,SUP-015,WH-006,PRD-0076,2025-06-08,2025-06-15,2025-06-15,0.0,False,,UPS,delivered,False,False
SHP-011274,ORD-011274,SUP-001,WH-006,PRD-0121,2025-03-09,2025-03-13,2025-03-13,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-011275,ORD-011275,SUP-015,WH-007,PRD-0158,2025-05-27,2025-06-02,2025-06-01,-1.0,False,,UPS,delivered,False,False
SHP-011276,ORD-011276,SUP-011,WH-001,PRD-0082,2025-12-09,2025-12-14,2025-12-14,0.0,False,,DB Schenker,delivered,True,False
SHP-011277,ORD-011277,SUP-016,WH-005,PRD-0108,2025-10-06,2025-10-20,2025-10-20,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011278,ORD-011278,SUP-007,WH-003,PRD-0091,2025-07-28,2025-08-02,2025-08-03,1.0,True,,Kuehne+Nagel,delivered,False,True
SHP-011279,ORD-011279,SUP-019,WH-006,PRD-0032,2025-12-05,2025-12-09,2025-12-11,2.0,True,warehouse_capacity_constraint,UPS,delivered,False,True
SHP-011280,ORD-011280,SUP-015,WH-001,PRD-0141,2025-05-29,2025-06-05,2025-06-04,-1.0,False,,DB Schenker,delivered,True,False
SHP-011281,ORD-011281,SUP-022,WH-003,PRD-0067,2025-02-08,2025-02-19,2025-02-19,0.0,False,,DB Schenker,delivered,False,False
SHP-011282,ORD-011282,SUP-015,WH-001,PRD-0076,2025-11-18,2025-11-24,2025-11-24,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-011283,ORD-011283,SUP-001,WH-006,PRD-0065,2025-07-10,2025-07-14,,,,,Kuehne+Nagel,in_transit,False,False
SHP-011284,ORD-011284,SUP-019,WH-003,PRD-0124,2025-08-02,2025-08-07,2025-08-08,1.0,True,,UPS,delivered,False,False
SHP-011285,ORD-011285,SUP-019,WH-008,PRD-0124,2025-03-22,2025-03-30,2025-03-30,0.0,False,,DB Schenker,delivered,False,False
SHP-011286,ORD-011286,SUP-010,WH-003,PRD-0047,2025-11-24,2025-12-01,2025-11-29,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011287,ORD-011287,SUP-020,WH-008,PRD-0071,2025-03-26,2025-03-30,2025-04-04,5.0,True,warehouse_capacity_constraint,DB Schenker,delivered,False,True
SHP-011288,ORD-011288,SUP-013,WH-008,PRD-0025,2025-06-05,2025-06-12,2025-06-14,2.0,True,inventory_shortage,Kuehne+Nagel,delivered,True,False
SHP-011289,ORD-011289,SUP-015,WH-005,PRD-0115,2025-04-14,2025-04-20,2025-04-20,0.0,False,,UPS,delivered,False,False
SHP-011290,ORD-011290,SUP-020,WH-008,PRD-0101,2025-11-23,2025-11-28,2025-12-03,5.0,True,warehouse_capacity_constraint,DB Schenker,delivered,False,False
SHP-011291,ORD-011291,SUP-013,WH-003,PRD-0127,2025-09-04,2025-09-13,2025-09-14,1.0,True,inventory_shortage,Kuehne+Nagel,delivered,True,False
SHP-011292,ORD-011292,SUP-014,WH-001,PRD-0058,2025-11-15,2025-11-20,2025-11-20,0.0,False,,DPD,delivered,False,False
SHP-011293,ORD-011293,SUP-022,WH-005,PRD-0067,2025-12-04,2025-12-13,2025-12-19,6.0,True,inventory_shortage,UPS,delivered,True,False
SHP-011294,ORD-011294,SUP-015,WH-003,PRD-0018,2025-12-12,2025-12-19,2025-12-21,2.0,True,warehouse_capacity_constraint,DPD,delivered,False,True
SHP-011295,ORD-011295,SUP-024,WH-005,PRD-0026,2025-11-19,2025-12-03,2025-12-10,7.0,True,supplier_late_dispatch,UPS,delivered,False,False
SHP-011296,ORD-011296,SUP-019,WH-001,PRD-0180,2025-11-02,2025-11-10,2025-11-09,-1.0,False,,DPD,delivered,False,False
SHP-011297,ORD-011297,SUP-019,WH-001,PRD-0032,2025-06-11,2025-06-15,2025-06-19,4.0,True,supplier_late_dispatch,DB Schenker,delivered,False,False
SHP-011298,ORD-011298,SUP-022,WH-003,PRD-0168,2025-08-21,2025-09-01,2025-09-01,0.0,False,,DB Schenker,delivered,False,False
SHP-011299,ORD-011299,SUP-017,WH-006,PRD-0110,2025-05-27,2025-06-07,2025-06-08,1.0,True,,UPS,delivered,False,False
SHP-011300,ORD-011300,SUP-019,WH-002,PRD-0084,2025-06-01,2025-06-05,2025-06-10,5.0,True,inventory_shortage,DHL Freight,delivered,True,False
SHP-011301,ORD-011301,SUP-018,WH-003,PRD-0022,2025-06-02,2025-06-08,2025-06-10,2.0,True,carrier_delay,DPD,delivered,False,True
SHP-011302,ORD-011302,SUP-011,WH-007,PRD-0122,2025-12-16,2025-12-22,2025-12-23,1.0,True,,DHL Freight,delivered,False,False
SHP-011303,ORD-011303,SUP-010,WH-005,PRD-0151,2025-08-07,2025-08-11,2025-08-17,6.0,True,warehouse_capacity_constraint,DPD,delivered,False,False
SHP-011304,ORD-011304,SUP-011,WH-004,PRD-0143,2025-12-13,2025-12-19,2025-12-22,3.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-011305,ORD-011305,SUP-001,WH-001,PRD-0065,2025-11-03,2025-11-13,2025-11-19,6.0,True,customs_documentation,DB Schenker,delivered,True,False
SHP-011306,ORD-011306,SUP-010,WH-002,PRD-0157,2025-10-20,2025-10-23,2025-10-22,-1.0,False,,Kuehne+Nagel,delivered,False,True
SHP-011307,ORD-011307,SUP-018,WH-003,PRD-0077,2025-06-17,2025-06-24,2025-06-24,0.0,False,,DB Schenker,delivered,False,False
SHP-011308,ORD-011308,SUP-010,WH-004,PRD-0151,2025-11-07,2025-11-12,2025-11-12,0.0,False,,DPD,delivered,False,True
SHP-011309,ORD-011309,SUP-008,WH-002,PRD-0069,2025-02-16,2025-02-23,2025-02-22,-1.0,False,,DB Schenker,delivered,False,False
SHP-011310,ORD-011310,SUP-019,WH-006,PRD-0174,2025-09-10,2025-09-17,2025-09-20,3.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-011311,ORD-011311,SUP-014,WH-007,PRD-0058,2025-01-09,2025-01-11,2025-01-09,-2.0,False,,DPD,delivered,False,False
SHP-011312,ORD-011312,SUP-020,WH-006,PRD-0088,2025-11-11,2025-11-18,2025-11-17,-1.0,False,,DPD,delivered,False,False
SHP-011313,ORD-011313,SUP-015,WH-002,PRD-0011,2025-10-27,2025-10-31,2025-10-31,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011314,ORD-011314,SUP-007,WH-002,PRD-0095,2025-07-01,2025-07-11,2025-07-11,0.0,False,,UPS,delivered,False,False
SHP-011315,ORD-011315,SUP-023,WH-008,PRD-0153,2025-05-14,2025-05-26,2025-05-27,1.0,True,,DB Schenker,delivered,False,False
SHP-011316,ORD-011316,SUP-014,WH-008,PRD-0085,2025-03-06,2025-03-11,2025-03-09,-2.0,False,,DPD,delivered,False,False
SHP-011317,ORD-011317,SUP-008,WH-004,PRD-0048,2025-11-28,2025-12-07,,,,,UPS,in_transit,False,False
SHP-011318,ORD-011318,SUP-023,WH-003,PRD-0131,2025-12-18,2025-12-29,2026-01-01,3.0,True,quality_hold,DHL Freight,delivered,True,False
SHP-011319,ORD-011319,SUP-008,WH-007,PRD-0133,2025-05-03,2025-05-12,2025-05-15,3.0,True,warehouse_capacity_constraint,DB Schenker,delivered,True,False
SHP-011320,ORD-011320,SUP-011,WH-005,PRD-0166,2025-10-19,2025-10-28,2025-10-27,-1.0,False,,DHL Freight,delivered,False,True
SHP-011321,ORD-011321,SUP-002,WH-007,PRD-0031,2025-03-22,2025-04-02,2025-04-02,0.0,False,,DB Schenker,delivered,False,False
SHP-011322,ORD-011322,SUP-015,WH-005,PRD-0136,2025-11-23,2025-12-01,2025-12-05,4.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,True
SHP-011323,ORD-011323,SUP-003,WH-008,PRD-0037,2025-10-21,2025-10-28,2025-11-07,10.0,True,inventory_shortage,DB Schenker,delivered,False,True
SHP-011324,ORD-011324,SUP-019,WH-006,PRD-0032,2025-12-06,2025-12-10,2025-12-12,2.0,True,supplier_late_dispatch,Kuehne+Nagel,delivered,False,False
SHP-011325,ORD-011325,SUP-014,WH-001,PRD-0103,2025-12-30,2026-01-03,2026-01-02,-1.0,False,,UPS,delivered,True,True
SHP-011326,ORD-011326,SUP-003,WH-005,PRD-0173,2025-12-25,2025-12-28,2025-12-28,0.0,False,,DB Schenker,delivered,False,True
SHP-011327,ORD-011327,SUP-015,WH-002,PRD-0158,2025-02-17,2025-02-20,2025-02-21,1.0,True,quality_hold,DHL Freight,delivered,False,False
SHP-011328,ORD-011328,SUP-018,WH-002,PRD-0119,2025-12-18,2025-12-24,2025-12-28,4.0,True,carrier_delay,DB Schenker,delivered,True,True
SHP-011329,ORD-011329,SUP-006,WH-002,PRD-0004,2025-11-10,2025-11-14,2025-11-12,-2.0,False,,DHL Freight,delivered,False,False
SHP-011330,ORD-011330,SUP-018,WH-001,PRD-0145,2025-11-01,2025-11-09,2025-11-08,-1.0,False,,Kuehne+Nagel,delivered,False,True
SHP-011331,ORD-011331,SUP-020,WH-007,PRD-0155,2025-12-12,2025-12-15,2025-12-13,-2.0,False,,DPD,delivered,False,False
SHP-011332,ORD-011332,SUP-018,WH-003,PRD-0134,2025-05-09,2025-05-17,2025-05-17,0.0,False,,DPD,delivered,False,False
SHP-011333,ORD-011333,SUP-004,WH-005,PRD-0045,2025-01-14,2025-01-28,2025-01-31,3.0,True,warehouse_capacity_constraint,DPD,delivered,False,True
SHP-011334,ORD-011334,SUP-017,WH-004,PRD-0137,2025-03-15,2025-03-27,2025-03-26,-1.0,False,,DB Schenker,delivered,False,True
SHP-011335,ORD-011335,SUP-008,WH-001,PRD-0048,2025-05-24,2025-06-02,2025-06-06,4.0,True,warehouse_capacity_constraint,DPD,delivered,False,True
SHP-011336,ORD-011336,SUP-002,WH-006,PRD-0028,2025-11-13,2025-11-24,2025-11-23,-1.0,False,,DHL Freight,delivered,True,False
SHP-011337,ORD-011337,SUP-008,WH-007,PRD-0106,2025-09-05,2025-09-16,2025-09-19,3.0,True,carrier_delay,DHL Freight,delivered,True,False
SHP-011338,ORD-011338,SUP-011,WH-002,PRD-0116,2025-04-25,2025-05-03,2025-05-04,1.0,True,,DPD,delivered,True,True
SHP-011339,ORD-011339,SUP-018,WH-005,PRD-0105,2025-12-28,2026-01-06,2026-01-07,1.0,True,warehouse_capacity_constraint,DPD,delivered,False,True
SHP-011340,ORD-011340,SUP-024,WH-004,PRD-0117,2025-08-26,2025-09-07,2025-09-07,0.0,False,,DPD,delivered,False,False
SHP-011341,ORD-011341,SUP-002,WH-006,PRD-0043,2025-01-28,2025-02-11,2025-02-14,3.0,True,inventory_shortage,DB Schenker,delivered,False,True
SHP-011342,ORD-011342,SUP-014,WH-004,PRD-0160,2025-10-04,2025-10-07,2025-10-05,-2.0,False,,DHL Freight,delivered,True,False
SHP-011343,ORD-011343,SUP-013,WH-004,PRD-0024,2025-05-19,2025-05-26,2025-05-28,2.0,True,carrier_delay,DPD,delivered,True,False
SHP-011344,ORD-011344,SUP-018,WH-007,PRD-0119,2025-01-22,2025-02-01,2025-02-03,2.0,True,carrier_delay,DPD,delivered,True,False
SHP-011345,ORD-011345,SUP-024,WH-004,PRD-0026,2025-07-14,2025-07-24,2025-07-24,0.0,False,,DPD,delivered,False,False
SHP-011346,ORD-011346,SUP-013,WH-005,PRD-0025,2025-06-03,2025-06-10,2025-06-10,0.0,False,,DB Schenker,delivered,True,False
SHP-011347,ORD-011347,SUP-003,WH-007,PRD-0037,2025-06-19,2025-06-20,2025-06-20,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011348,ORD-011348,SUP-016,WH-002,PRD-0167,2025-12-18,2026-01-01,2026-01-01,0.0,False,,UPS,delivered,False,True
SHP-011349,ORD-011349,SUP-018,WH-005,PRD-0134,2025-02-28,2025-03-05,2025-03-08,3.0,True,carrier_delay,UPS,delivered,False,True
SHP-011350,ORD-011350,SUP-023,WH-002,PRD-0153,2025-07-28,2025-08-11,2025-08-11,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011351,ORD-011351,SUP-022,WH-004,PRD-0034,2025-11-07,2025-11-19,2025-11-19,0.0,False,,Kuehne+Nagel,delivered,True,True
SHP-011352,ORD-011352,SUP-015,WH-003,PRD-0107,2025-02-10,2025-02-16,2025-02-14,-2.0,False,,DB Schenker,delivered,False,False
SHP-011353,ORD-011353,SUP-014,WH-007,PRD-0102,2025-09-30,2025-10-06,2025-10-06,0.0,False,,DHL Freight,delivered,False,False
SHP-011354,ORD-011354,SUP-001,WH-005,PRD-0121,2025-07-10,2025-07-17,2025-07-17,0.0,False,,DHL Freight,delivered,False,False
SHP-011355,ORD-011355,SUP-014,WH-004,PRD-0104,2025-03-01,2025-03-06,2025-03-04,-2.0,False,,DB Schenker,delivered,False,False
SHP-011356,ORD-011356,SUP-018,WH-005,PRD-0020,2025-07-20,2025-07-27,,,,,DPD,in_transit,False,True
SHP-011357,ORD-011357,SUP-016,WH-001,PRD-0167,2025-05-18,2025-05-30,,,,,UPS,in_transit,False,False
SHP-011358,ORD-011358,SUP-013,WH-004,PRD-0087,2025-11-28,2025-12-05,2025-12-05,0.0,False,,DPD,delivered,False,False
SHP-011359,ORD-011359,SUP-013,WH-007,PRD-0087,2025-12-09,2025-12-15,2025-12-15,0.0,False,,UPS,delivered,False,False
SHP-011360,ORD-011360,SUP-015,WH-001,PRD-0141,2025-07-24,2025-07-27,2025-07-29,2.0,True,warehouse_capacity_constraint,DHL Freight,delivered,True,False
SHP-011361,ORD-011361,SUP-014,WH-003,PRD-0085,2025-02-08,2025-02-11,2025-02-11,0.0,False,,DPD,delivered,False,False
SHP-011362,ORD-011362,SUP-013,WH-003,PRD-0127,2025-07-10,2025-07-18,2025-07-18,0.0,False,,DPD,delivered,True,False
SHP-011363,ORD-011363,SUP-020,WH-005,PRD-0041,2025-03-15,2025-03-20,2025-03-21,1.0,True,,DB Schenker,delivered,False,False
SHP-011364,ORD-011364,SUP-006,WH-007,PRD-0004,2025-10-25,2025-10-31,,,,,Kuehne+Nagel,in_transit,False,False
SHP-011365,ORD-011365,SUP-013,WH-005,PRD-0099,2025-07-22,2025-07-27,2025-07-28,1.0,True,,UPS,delivered,False,False
SHP-011366,ORD-011366,SUP-004,WH-008,PRD-0003,2025-03-05,,2025-03-18,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011367,ORD-011367,SUP-024,WH-001,PRD-0117,2025-10-05,2025-10-17,2025-10-17,0.0,False,,UPS,delivered,False,True
SHP-011368,ORD-011368,SUP-008,WH-007,PRD-0139,2025-05-23,2025-06-05,2025-06-03,-2.0,False,,DHL Freight,delivered,False,False
SHP-011369,ORD-011369,SUP-015,WH-004,PRD-0018,2025-10-26,2025-11-02,2025-11-09,7.0,True,warehouse_capacity_constraint,Kuehne+Nagel,delivered,False,True
SHP-011370,ORD-011370,SUP-019,WH-006,PRD-0066,2025-11-07,2025-11-16,2025-11-15,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011371,ORD-011371,SUP-004,WH-002,PRD-0057,2025-02-05,2025-02-16,2025-02-14,-2.0,False,,DPD,delivered,False,False
SHP-011372,ORD-011372,SUP-008,WH-006,PRD-0074,2025-04-13,2025-04-21,2025-04-23,2.0,True,supplier_late_dispatch,DPD,delivered,False,False
SHP-011373,ORD-011373,SUP-013,WH-002,PRD-0099,2025-12-24,2025-12-31,2025-12-31,0.0,False,,DPD,delivered,False,False
SHP-011374,ORD-011374,SUP-001,WH-001,PRD-0065,2025-11-26,2025-12-02,2025-12-06,4.0,True,supplier_late_dispatch,DB Schenker,delivered,True,False
SHP-011375,ORD-011375,SUP-018,WH-008,PRD-0077,2025-06-14,2025-06-22,2025-06-23,1.0,True,,UPS,delivered,False,False
SHP-011376,ORD-011376,SUP-008,WH-005,PRD-0006,2025-05-10,2025-05-20,2025-05-19,-1.0,False,,UPS,delivered,False,True
SHP-011377,ORD-011377,SUP-013,WH-003,PRD-0092,2025-11-05,2025-11-11,2025-11-15,4.0,True,customs_documentation,Kuehne+Nagel,delivered,False,False
SHP-011378,ORD-011378,SUP-023,WH-005,PRD-0131,2025-12-09,2025-12-19,2025-12-20,1.0,True,quality_hold,DPD,delivered,True,False
SHP-011379,ORD-011379,SUP-002,WH-001,PRD-0031,2025-06-07,2025-06-22,2025-06-21,-1.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011380,ORD-011380,SUP-018,WH-006,PRD-0039,2025-10-28,2025-11-04,,,,,Kuehne+Nagel,in_transit,False,False
SHP-011381,ORD-011381,SUP-009,WH-001,PRD-0055,2025-11-10,2025-11-19,2025-11-20,1.0,True,,Kuehne+Nagel,delivered,False,False
SHP-011382,ORD-011382,SUP-022,WH-008,PRD-0064,2025-03-31,2025-04-11,2025-04-11,0.0,False,,DPD,delivered,False,False
SHP-011383,ORD-011383,SUP-023,WH-003,PRD-0153,2025-07-28,2025-08-06,2025-08-06,0.0,False,,DB Schenker,delivered,False,False
SHP-011384,ORD-011384,SUP-018,WH-002,PRD-0039,2025-06-25,2025-07-02,,,,,Kuehne+Nagel,in_transit,False,False
SHP-011385,ORD-011385,SUP-014,WH-006,PRD-0103,2025-04-02,,2025-04-06,1.0,True,,UPS,delivered,False,False
SHP-011386,ORD-011386,SUP-011,WH-007,PRD-0109,2025-06-13,2025-06-22,2025-06-25,3.0,True,carrier_delay,DPD,delivered,False,False
SHP-011387,ORD-011387,SUP-003,WH-005,PRD-0007,2025-11-27,2025-12-03,2025-12-03,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011388,ORD-011388,SUP-011,WH-005,PRD-0143,2025-06-06,2025-06-12,2025-06-11,-1.0,False,,DB Schenker,delivered,False,False
SHP-011389,ORD-011389,SUP-011,WH-001,PRD-0146,2025-10-08,2025-10-13,2025-10-11,-2.0,False,,Kuehne+Nagel,delivered,True,True
SHP-011390,ORD-011390,SUP-004,WH-007,PRD-0040,2025-11-17,2025-11-28,2025-11-29,1.0,True,,DPD,delivered,False,True
SHP-011391,ORD-011391,SUP-016,WH-002,PRD-0142,2025-06-11,2025-06-22,2025-06-27,5.0,True,supplier_late_dispatch,UPS,delivered,True,True
SHP-011392,ORD-011392,SUP-013,WH-002,PRD-0025,2025-03-22,2025-03-26,,,,,DPD,in_transit,True,True
SHP-011393,ORD-011393,SUP-008,WH-008,PRD-0023,2025-02-22,2025-03-02,2025-03-02,0.0,False,,Kuehne+Nagel,delivered,False,True
SHP-011394,ORD-011394,SUP-012,WH-007,PRD-0176,2025-03-28,2025-04-07,2025-04-06,-1.0,False,,DB Schenker,delivered,False,False
SHP-011395,ORD-011395,SUP-015,WH-007,PRD-0158,2025-02-16,2025-02-19,2025-03-05,14.0,True,supplier_late_dispatch,DB Schenker,delivered,False,False
SHP-011396,ORD-011396,SUP-016,WH-004,PRD-0154,2025-05-07,2025-05-24,2025-05-31,7.0,True,supplier_late_dispatch,DHL Freight,delivered,False,False
SHP-011397,ORD-011397,SUP-008,WH-004,PRD-0113,2025-05-18,2025-05-26,2025-05-26,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011398,ORD-011398,SUP-002,WH-004,PRD-0043,2025-12-29,2026-01-08,2026-01-06,-2.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011399,ORD-011399,SUP-015,WH-007,PRD-0158,2025-12-27,2026-01-01,2025-12-31,-1.0,False,,DPD,delivered,False,False
SHP-011400,ORD-011400,SUP-001,WH-004,PRD-0002,2025-08-01,2025-08-08,2025-08-06,-2.0,False,,DPD,delivered,False,False
SHP-011401,ORD-011401,SUP-007,WH-007,PRD-0036,2025-07-06,2025-07-13,2025-07-13,0.0,False,,Kuehne+Nagel,delivered,False,False
SHP-011402,ORD-011402,SUP-018,WH-002,PRD-0039,2025-04-02,2025-04-09,2025-04-09,0.0,False,,DB Schenker,delivered,False,False
SHP-011403,ORD-011403,SUP-016,WH-008,PRD-0142,2025-10-12,2025-10-24,2025-10-24,0.0,False,,Kuehne+Nagel,delivered,True,False
SHP-011404,ORD-011404,SUP-018,WH-005,PRD-0120,2025-10-10,2025-10-15,2025-10-18,3.0,True,inventory_shortage,DHL Freight,delivered,False,False
SHP-011405,ORD-011405,SUP-014,WH-005,PRD-0085,2025-11-04,2025-11-09,2025-11-12,3.0,True,warehouse_capacity_constraint,DB Schenker,delivered,True,False
SHP-011406,ORD-011406,SUP-004,WH-001,PRD-0040,2025-01-06,2025-01-16,2025-01-18,2.0,True,weather_disruption,UPS,delivered,False,True
SHP-011407,ORD-011407,SUP-004,WH-005,PRD-0169,2025-05-06,2025-05-17,2025-05-17,0.0,False,,DB Schenker,delivered,False,False
SHP-011408,ORD-011408,SUP-018,WH-004,PRD-0147,2025-10-06,2025-10-10,2025-10-13,3.0,True,carrier_delay,DPD,delivered,False,False
SHP-011409,ORD-011409,SUP-016,WH-005,PRD-0093,2025-08-03,2025-08-16,2025-08-16,0.0,False,,DHL Freight,delivered,True,False
SHP-011410,ORD-011410,SUP-003,WH-005,PRD-0037,2025-11-10,2025-11-15,2025-11-16,1.0,True,inventory_shortage,DPD,delivered,True,False
SHP-011411,ORD-011411,SUP-011,WH-007,PRD-0116,2025-02-28,2025-03-07,2025-03-08,1.0,True,,Kuehne+Nagel,delivered,True,False
