shipment_id,order_id,order_date,ship_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_reliability_score,warehouse_id,warehouse_name,warehouse_overload_flag,product_id,category,customer_region,order_quantity,priority,shipment_status,stockout_flag,delay_days,is_delayed,delay_reason
SHP-008941,ORD-008941,2025-10-11,2025-10-13,2025-10-23,2025-10-24,SUP-022,Black Forest Plastics,0.971,WH-001,Berlin Distribution Center,False,PRD-0010,Packaging,DE-North,1140,standard,delivered,True,1,True,carrier_delay
SHP-008942,ORD-008942,2025-04-10,2025-04-10,2025-04-21,2025-04-28,SUP-011,Saxon Metals,0.611,WH-002,Hamburg Distribution Center,True,PRD-0082,Packaging,DE-West,891,standard,delivered,False,7,True,warehouse_capacity_constraint
SHP-008943,ORD-008943,2025-10-24,2025-10-26,2025-11-06,2025-11-08,SUP-016,Nordic Freight Supplies,0.901,WH-008,Dortmund Distribution Center,True,PRD-0093,Textiles,DE-East,347,standard,delivered,True,2,True,carrier_delay
SHP-008944,ORD-008944,2025-11-25,2025-11-28,2025-12-09,2025-12-11,SUP-016,Nordic Freight Supplies,0.901,WH-006,Leipzig Distribution Center,True,PRD-0167,Textiles,DE-Central,99,expedited,delivered,False,2,True,carrier_delay
SHP-008945,ORD-008945,2025-10-08,2025-10-10,2025-10-18,2025-10-20,SUP-013,Rhine Components,0.887,WH-004,Cologne Distribution Center,False,PRD-0099,Electronics,DE-West,82,standard,delivered,False,2,True,supplier_late_dispatch
SHP-008946,ORD-008946,2025-03-14,2025-03-16,2025-03-23,2025-03-21,SUP-015,Alpine Industrial Parts,0.925,WH-006,Leipzig Distribution Center,True,PRD-0150,Raw Materials,DE-North,26,standard,delivered,False,-2,False,
SHP-008947,ORD-008947,2025-11-23,2025-11-24,2025-12-02,2025-12-01,SUP-018,Elbe Manufacturing,0.745,WH-008,Dortmund Distribution Center,True,PRD-0038,Mechanical,DE-North,151,standard,delivered,True,-1,False,
SHP-008948,ORD-008948,2025-02-04,2025-02-07,2025-02-12,2025-02-10,SUP-010,Black Forest Plastics,0.829,WH-002,Hamburg Distribution Center,False,PRD-0157,Raw Materials,DE-North,411,critical,delivered,False,-2,False,
SHP-008949,ORD-008949,2025-02-02,2025-02-05,2025-02-13,2025-02-12,SUP-018,Elbe Manufacturing,0.745,WH-004,Cologne Distribution Center,False,PRD-0134,Raw Materials,DE-South,464,critical,delivered,True,-1,False,
SHP-008950,ORD-008950,2025-10-31,2025-11-03,2025-11-14,2025-11-14,SUP-017,Main River Electronics,0.811,WH-002,Hamburg Distribution Center,True,PRD-0110,Raw Materials,DE-West,382,standard,delivered,True,0,False,
SHP-008951,ORD-008951,2025-01-07,2025-01-10,2025-01-12,2025-01-12,SUP-014,Baltic Packaging,0.868,WH-005,Frankfurt Distribution Center,False,PRD-0156,Packaging,DE-West,885,standard,delivered,True,0,False,
SHP-008952,ORD-008952,2025-09-23,2025-09-25,2025-10-03,2025-10-01,SUP-011,Saxon Metals,0.611,WH-007,Stuttgart Distribution Center,False,PRD-0122,Mechanical,DE-West,18,standard,delivered,False,-2,False,
SHP-008953,ORD-008953,2025-11-27,2025-11-28,2025-12-06,2025-12-05,SUP-018,Elbe Manufacturing,0.745,WH-003,Munich Distribution Center,True,PRD-0038,Mechanical,DE-Central,71,standard,delivered,False,-1,False,
SHP-008954,ORD-008954,2025-04-23,2025-04-24,2025-05-03,2025-05-02,SUP-011,Saxon Metals,0.611,WH-004,Cologne Distribution Center,False,PRD-0166,Raw Materials,DE-South,186,standard,delivered,False,-1,False,
SHP-008955,ORD-008955,2025-09-08,2025-09-09,2025-09-19,2025-09-19,SUP-009,Ruhr Mechanical,0.965,WH-008,Dortmund Distribution Center,False,PRD-0055,Electronics,DE-East,15,standard,delivered,False,0,False,
SHP-008956,ORD-008956,2025-11-04,2025-11-04,2025-11-19,2025-11-19,SUP-016,Nordic Freight Supplies,0.901,WH-008,Dortmund Distribution Center,False,PRD-0005,Raw Materials,DE-North,407,standard,delivered,True,0,False,
SHP-008957,ORD-008957,2025-10-19,2025-10-20,2025-10-28,,SUP-008,Hanseatic Materials,0.604,WH-005,Frankfurt Distribution Center,True,PRD-0069,Mechanical,DE-Central,340,standard,in_transit,True,,,
SHP-008958,ORD-008958,2025-10-28,2025-10-30,2025-11-03,2025-11-01,SUP-006,Elbe Manufacturing,0.939,WH-003,Munich Distribution Center,False,PRD-0098,Raw Materials,DE-North,383,standard,delivered,False,-2,False,
SHP-008959,ORD-008959,2025-11-11,2025-11-14,2025-11-16,2025-11-19,SUP-014,Baltic Packaging,0.868,WH-008,Dortmund Distribution Center,False,PRD-0156,Packaging,DE-West,148,standard,delivered,True,3,True,inventory_shortage
SHP-008960,ORD-008960,2025-09-22,2025-09-25,2025-10-02,2025-10-05,SUP-023,Saxon Metals,0.93,WH-006,Leipzig Distribution Center,True,PRD-0153,Electronics,DE-North,105,standard,delivered,True,3,True,customs_documentation
SHP-008961,ORD-008961,2025-10-26,2025-10-29,2025-11-05,2025-11-19,SUP-013,Rhine Components,0.887,WH-008,Dortmund Distribution Center,True,PRD-0087,Textiles,DE-Central,247,standard,delivered,False,14,True,warehouse_capacity_constraint
SHP-008962,ORD-008962,2025-06-16,2025-06-17,2025-06-27,2025-06-28,SUP-008,Hanseatic Materials,0.604,WH-004,Cologne Distribution Center,False,PRD-0030,Electronics,DE-East,108,standard,delivered,False,1,True,supplier_late_dispatch
SHP-008963,ORD-008963,2025-03-06,2025-03-08,2025-03-17,2025-03-18,SUP-018,Elbe Manufacturing,0.745,WH-004,Cologne Distribution Center,False,PRD-0147,Textiles,DE-Central,72,standard,delivered,False,1,True,
SHP-008964,ORD-008964,2025-05-29,2025-05-30,2025-06-07,2025-06-06,SUP-020,Hanseatic Materials,0.846,WH-006,Leipzig Distribution Center,True,PRD-0128,Mechanical,DE-South,233,standard,delivered,True,-1,False,
SHP-008965,ORD-008965,2025-05-15,2025-05-16,2025-05-31,2025-06-01,SUP-016,Nordic Freight Supplies,0.901,WH-001,Berlin Distribution Center,False,PRD-0123,Electronics,DE-Central,130,critical,delivered,False,1,True,
SHP-008966,ORD-008966,2025-12-07,2025-12-08,2025-12-22,2025-12-21,SUP-004,Nordic Freight Supplies,0.931,WH-003,Munich Distribution Center,True,PRD-0045,Textiles,DE-North,30,standard,delivered,False,-1,False,
SHP-008967,ORD-008967,2025-09-25,2025-09-26,2025-10-01,2025-10-02,SUP-020,Hanseatic Materials,0.846,WH-007,Stuttgart Distribution Center,False,PRD-0101,Electronics,DE-Central,75,expedited,delivered,False,1,True,
SHP-008968,ORD-008968,2025-08-21,2025-08-22,2025-08-26,2025-08-26,SUP-010,Black Forest Plastics,0.829,WH-007,Stuttgart Distribution Center,False,PRD-0027,Raw Materials,DE-South,451,standard,delivered,True,0,False,
SHP-008969,ORD-008969,2025-10-30,2025-10-30,2025-11-07,2025-11-10,SUP-011,Saxon Metals,0.611,WH-005,Frankfurt Distribution Center,True,PRD-0166,Raw Materials,DE-North,227,standard,delivered,False,3,True,warehouse_capacity_constraint
SHP-008970,ORD-008970,2025-10-20,2025-10-22,2025-10-30,2025-10-29,SUP-018,Elbe Manufacturing,0.745,WH-007,Stuttgart Distribution Center,False,PRD-0022,Electronics,DE-Central,63,standard,delivered,True,-1,False,
SHP-008971,ORD-008971,2025-12-12,2025-12-12,2025-12-23,2025-12-23,SUP-018,Elbe Manufacturing,0.745,WH-004,Cologne Distribution Center,False,PRD-0020,Electronics,DE-East,156,standard,delivered,False,0,False,
SHP-008972,ORD-008972,2025-05-17,2025-05-17,2025-05-29,2025-05-27,SUP-023,Saxon Metals,0.93,WH-001,Berlin Distribution Center,False,PRD-0052,Textiles,DE-West,235,standard,delivered,True,-2,False,
SHP-008973,ORD-008973,2025-10-03,2025-10-06,2025-10-16,2025-10-16,SUP-004,Nordic Freight Supplies,0.931,WH-004,Cologne Distribution Center,False,PRD-0057,Raw Materials,DE-East,474,standard,delivered,False,0,False,
SHP-008974,ORD-008974,2025-01-06,2025-01-07,2025-01-20,2025-01-21,SUP-016,Nordic Freight Supplies,0.901,WH-006,Leipzig Distribution Center,False,PRD-0005,Raw Materials,DE-Central,355,standard,delivered,True,1,True,
SHP-008975,ORD-008975,2025-11-30,2025-12-03,2025-12-13,2025-12-16,SUP-008,Hanseatic Materials,0.604,WH-002,Hamburg Distribution Center,False,PRD-0074,Electronics,DE-North,84,standard,delivered,False,3,True,quality_hold
SHP-008976,ORD-008976,2025-04-18,2025-04-19,2025-04-27,2025-04-30,SUP-022,Black Forest Plastics,0.971,WH-008,Dortmund Distribution Center,False,PRD-0064,Mechanical,DE-North,229,standard,delivered,False,3,True,quality_hold
SHP-008977,ORD-008977,2025-10-25,2025-10-27,2025-11-05,2025-11-05,SUP-011,Saxon Metals,0.611,WH-002,Hamburg Distribution Center,False,PRD-0063,Mechanical,DE-North,129,standard,delivered,False,0,False,
SHP-008978,ORD-008978,2025-10-04,2025-10-07,2025-10-17,2025-10-17,SUP-016,Nordic Freight Supplies,0.901,WH-002,Hamburg Distribution Center,False,PRD-0008,Raw Materials,DE-South,96,critical,delivered,False,0,False,
SHP-008979,ORD-008979,2025-06-09,2025-06-10,2025-06-25,2025-06-24,SUP-012,Bavaria Textile Group,0.813,WH-003,Munich Distribution Center,False,PRD-0094,Raw Materials,DE-North,383,critical,delivered,False,-1,False,
SHP-008980,ORD-008980,2025-01-28,2025-01-28,2025-02-11,2025-02-11,SUP-023,Saxon Metals,0.93,WH-003,Munich Distribution Center,True,PRD-0060,Textiles,DE-South,274,standard,delivered,False,0,False,
SHP-008981,ORD-008981,2025-04-28,2025-04-28,2025-05-09,2025-05-10,SUP-011,Saxon Metals,0.611,WH-005,Frankfurt Distribution Center,False,PRD-0146,Textiles,DE-East,62,standard,delivered,False,1,True,
SHP-008982,ORD-008982,2025-05-07,2025-05-10,2025-05-12,,SUP-014,Baltic Packaging,0.868,WH-003,Munich Distribution Center,True,PRD-0160,Packaging,DE-Central,779,standard,in_transit,True,,,
SHP-008983,ORD-008983,2025-05-15,2025-05-18,2025-05-24,2025-05-25,SUP-022,Black Forest Plastics,0.971,WH-006,Leipzig Distribution Center,False,PRD-0067,Mechanical,DE-South,313,standard,delivered,False,1,True,
SHP-008984,ORD-008984,2025-09-18,2025-09-21,2025-09-23,2025-09-21,SUP-015,Alpine Industrial Parts,0.925,WH-005,Frankfurt Distribution Center,True,PRD-0090,Electronics,DE-North,125,expedited,delivered,False,-2,False,
SHP-008985,ORD-008985,2025-12-01,2025-12-04,2025-12-13,2025-12-18,SUP-008,Hanseatic Materials,0.604,WH-006,Leipzig Distribution Center,True,PRD-0106,Textiles,DE-Central,32,expedited,delivered,False,5,True,warehouse_capacity_constraint
SHP-008986,ORD-008986,2025-11-05,2025-11-05,2025-11-15,2025-11-15,SUP-009,Ruhr Mechanical,0.965,WH-005,Frankfurt Distribution Center,False,PRD-0079,Mechanical,DE-Central,282,standard,delivered,False,0,False,
SHP-008987,ORD-008987,2025-10-26,2025-10-26,2025-11-07,2025-11-07,SUP-008,Hanseatic Materials,0.604,WH-008,Dortmund Distribution Center,False,PRD-0106,Textiles,DE-West,226,standard,delivered,True,0,False,
SHP-008988,ORD-008988,2025-05-29,2025-05-29,2025-06-08,2025-06-08,SUP-011,Saxon Metals,0.611,WH-004,Cologne Distribution Center,False,PRD-0109,Packaging,DE-West,94,expedited,delivered,False,0,False,
SHP-008989,ORD-008989,2025-03-24,2025-03-27,2025-04-01,,SUP-018,Elbe Manufacturing,0.745,WH-001,Berlin Distribution Center,False,PRD-0119,Packaging,DE-West,251,expedited,in_transit,False,,,
SHP-008990,ORD-008990,2025-12-12,2025-12-13,2025-12-23,2025-12-23,SUP-023,Saxon Metals,0.93,WH-003,Munich Distribution Center,True,PRD-0052,Textiles,DE-South,107,expedited,delivered,False,0,False,
SHP-008991,ORD-008991,2025-10-12,2025-10-14,2025-10-22,2025-10-25,SUP-020,Hanseatic Materials,0.846,WH-005,Frankfurt Distribution Center,True,PRD-0041,Raw Materials,DE-South,163,expedited,delivered,False,3,True,warehouse_capacity_constraint
SHP-008992,ORD-008992,2025-10-22,2025-10-22,2025-11-02,2025-11-03,SUP-011,Saxon Metals,0.611,WH-005,Frankfurt Distribution Center,False,PRD-0082,Packaging,DE-North,147,critical,delivered,False,1,True,
SHP-008993,ORD-008993,2025-12-17,2025-12-18,2025-12-31,2025-12-31,SUP-017,Main River Electronics,0.811,WH-002,Hamburg Distribution Center,False,PRD-0172,Mechanical,DE-West,93,expedited,delivered,False,0,False,
SHP-008994,ORD-008994,2025-12-02,2025-12-04,2025-12-15,2025-12-14,SUP-008,Hanseatic Materials,0.604,WH-007,Stuttgart Distribution Center,False,PRD-0081,Raw Materials,DE-North,372,standard,delivered,False,-1,False,
SHP-008995,ORD-008995,2025-01-29,2025-01-30,2025-02-08,2025-02-07,SUP-013,Rhine Components,0.887,WH-003,Munich Distribution Center,False,PRD-0127,Raw Materials,DE-South,350,expedited,delivered,True,-1,False,
SHP-008996,ORD-008996,2025-12-07,2025-12-07,2025-12-12,2025-12-10,SUP-015,Alpine Industrial Parts,0.925,WH-004,Cologne Distribution Center,True,PRD-0158,Raw Materials,DE-West,107,standard,delivered,False,-2,False,
SHP-008997,ORD-008997,2025-12-30,2025-12-31,2026-01-04,2026-01-04,SUP-014,Baltic Packaging,0.868,WH-007,Stuttgart Distribution Center,True,PRD-0164,Textiles,DE-East,341,expedited,delivered,False,0,False,
SHP-008998,ORD-008998,2025-11-23,2025-11-23,2025-12-02,2025-12-04,SUP-015,Alpine Industrial Parts,0.925,WH-005,Frankfurt Distribution Center,True,PRD-0090,Electronics,DE-East,33,critical,delivered,False,2,True,warehouse_capacity_constraint
SHP-008999,ORD-008999,2025-07-30,2025-07-31,2025-08-07,2025-08-08,SUP-018,Elbe Manufacturing,0.745,WH-007,Stuttgart Distribution Center,False,PRD-0147,Textiles,DE-Central,72,standard,delivered,False,1,True,
SHP-009000,ORD-009000,2025-06-09,2025-06-09,2025-06-16,2025-06-15,SUP-009,Ruhr Mechanical,0.965,WH-008,Dortmund Distribution Center,False,PRD-0165,Packaging,DE-West,299,standard,delivered,False,-1,False,
SHP-009001,ORD-009001,2025-12-10,2025-12-11,2025-12-14,2025-12-14,SUP-003,Alpine Industrial Parts,0.922,WH-004,Cologne Distribution Center,False,PRD-0037,Mechanical,DE-North,280,standard,delivered,True,0,False,
SHP-009002,ORD-009002,2025-03-13,2025-03-13,2025-03-21,2025-03-19,SUP-013,Rhine Components,0.887,WH-008,Dortmund Distribution Center,False,PRD-0127,Raw Materials,DE-South,496,expedited,delivered,False,-2,False,
SHP-009003,ORD-009003,2025-10-30,2025-10-30,2025-11-09,2025-11-09,SUP-023,Saxon Metals,0.93,WH-004,Cologne Distribution Center,True,PRD-0060,Textiles,DE-East,245,expedited,delivered,False,0,False,
SHP-009004,ORD-009004,2025-06-03,2025-06-03,2025-06-16,2025-06-16,SUP-016,Nordic Freight Supplies,0.901,WH-001,Berlin Distribution Center,False,PRD-0008,Raw Materials,DE-West,53,standard,delivered,False,0,False,
SHP-009005,ORD-009005,2025-01-25,2025-01-25,2025-01-31,2025-01-31,SUP-020,Hanseatic Materials,0.846,WH-005,Frankfurt Distribution Center,False,PRD-0101,Electronics,DE-Central,133,standard,delivered,False,0,False,
SHP-009006,ORD-009006,2025-04-27,2025-04-27,2025-05-06,2025-05-09,SUP-008,Hanseatic Materials,0.604,WH-006,Leipzig Distribution Center,False,PRD-0073,Packaging,DE-Central,555,standard,delivered,True,3,True,supplier_late_dispatch
SHP-009007,ORD-009007,2025-12-07,2025-12-08,2025-12-19,,SUP-008,Hanseatic Materials,0.604,WH-008,Dortmund Distribution Center,True,PRD-0078,Textiles,DE-West,266,standard,in_transit,False,,,
SHP-009008,ORD-009008,2025-07-29,2025-08-01,2025-08-07,2025-08-07,SUP-006,Elbe Manufacturing,0.939,WH-008,Dortmund Distribution Center,False,PRD-0098,Raw Materials,DE-Central,159,standard,delivered,False,0,False,
SHP-009009,ORD-009009,2025-03-24,2025-03-26,2025-04-02,2025-04-02,SUP-001,Rhine Components,0.724,WH-006,Leipzig Distribution Center,False,PRD-0121,Packaging,DE-West,721,expedited,delivered,True,0,False,
SHP-009010,ORD-009010,2025-11-24,2025-11-25,2025-12-04,2025-12-04,SUP-023,Saxon Metals,0.93,WH-004,Cologne Distribution Center,False,PRD-0033,Mechanical,DE-Central,196,critical,delivered,False,0,False,
SHP-009011,ORD-009011,2025-11-23,2025-11-23,2025-12-03,2025-12-04,SUP-001,Rhine Components,0.724,WH-001,Berlin Distribution Center,False,PRD-0175,Mechanical,DE-South,211,expedited,delivered,False,1,True,warehouse_capacity_constraint
SHP-009012,ORD-009012,2025-06-14,2025-06-14,2025-06-21,2025-06-23,SUP-014,Baltic Packaging,0.868,WH-007,Stuttgart Distribution Center,False,PRD-0083,Textiles,DE-East,57,expedited,delivered,False,2,True,inventory_shortage
SHP-009013,ORD-009013,2025-05-26,2025-05-26,2025-06-08,2025-06-10,SUP-008,Hanseatic Materials,0.604,WH-007,Stuttgart Distribution Center,False,PRD-0069,Mechanical,DE-South,131,expedited,delivered,False,2,True,supplier_late_dispatch
SHP-009014,ORD-009014,2025-11-17,2025-11-18,2025-11-28,2025-11-27,SUP-018,Elbe Manufacturing,0.745,WH-002,Hamburg Distribution Center,False,PRD-0134,Raw Materials,DE-South,344,standard,delivered,False,-1,False,
SHP-009015,ORD-009015,2025-05-20,2025-05-20,2025-05-26,2025-05-26,SUP-020,Hanseatic Materials,0.846,WH-006,Leipzig Distribution Center,True,PRD-0101,Electronics,DE-East,21,critical,delivered,False,0,False,
SHP-009016,ORD-009016,2025-08-23,2025-08-24,2025-08-31,2025-08-29,SUP-015,Alpine Industrial Parts,0.925,WH-004,Cologne Distribution Center,False,PRD-0076,Textiles,DE-Central,205,standard,delivered,False,-2,False,
SHP-009017,ORD-009017,2025-05-07,2025-05-08,2025-05-13,2025-05-13,SUP-001,Rhine Components,0.724,WH-002,Hamburg Distribution Center,False,PRD-0121,Packaging,DE-West,680,standard,delivered,True,0,False,
SHP-009018,ORD-009018,2025-08-27,2025-08-29,2025-09-02,2025-09-01,SUP-006,Elbe Manufacturing,0.939,WH-005,Frankfurt Distribution Center,False,PRD-0098,Raw Materials,DE-Central,111,standard,delivered,False,-1,False,
SHP-009019,ORD-009019,2025-07-12,2025-07-14,2025-07-26,2025-07-24,SUP-002,Baltic Packaging,0.954,WH-003,Munich Distribution Center,False,PRD-0031,Electronics,DE-South,129,standard,delivered,False,-2,False,
SHP-009020,ORD-009020,2025-06-03,2025-06-03,2025-06-14,2025-06-15,SUP-004,Nordic Freight Supplies,0.931,WH-003,Munich Distribution Center,False,PRD-0045,Textiles,DE-North,144,standard,delivered,False,1,True,warehouse_capacity_constraint
SHP-009021,ORD-009021,2025-10-06,2025-10-06,2025-10-20,2025-10-20,SUP-004,Nordic Freight Supplies,0.931,WH-001,Berlin Distribution Center,True,PRD-0045,Textiles,DE-South,249,standard,delivered,False,0,False,
SHP-009022,ORD-009022,2025-11-26,2025-11-27,2025-12-03,2025-12-05,SUP-001,Rhine Components,0.724,WH-004,Cologne Distribution Center,False,PRD-0012,Packaging,DE-Central,1140,standard,delivered,True,2,True,warehouse_capacity_constraint
SHP-009023,ORD-009023,2025-07-17,2025-07-18,2025-07-25,2025-07-25,SUP-019,Danube Tools,0.652,WH-007,Stuttgart Distribution Center,False,PRD-0032,Electronics,DE-West,127,standard,delivered,False,0,False,
SHP-009024,ORD-009024,2025-05-24,2025-05-26,2025-05-31,2025-06-01,SUP-019,Danube Tools,0.652,WH-003,Munich Distribution Center,False,PRD-0032,Electronics,DE-Central,104,expedited,delivered,False,1,True,
SHP-009025,ORD-009025,2025-09-09,2025-09-09,2025-09-13,,SUP-003,Alpine Industrial Parts,0.922,WH-005,Frankfurt Distribution Center,False,PRD-0061,Electronics,DE-Central,98,standard,in_transit,False,,,
SHP-009026,ORD-009026,2025-12-14,2025-12-16,2025-12-25,2025-12-25,SUP-009,Ruhr Mechanical,0.965,WH-002,Hamburg Distribution Center,True,PRD-0165,Packaging,DE-Central,1134,standard,delivered,False,0,False,
SHP-009027,ORD-009027,2025-07-11,2025-07-12,2025-07-17,2025-07-22,SUP-009,Ruhr Mechanical,0.965,WH-003,Munich Distribution Center,True,PRD-0165,Packaging,DE-East,489,standard,delivered,False,5,True,
SHP-009028,ORD-009028,2025-09-15,2025-09-15,2025-09-24,,SUP-015,Alpine Industrial Parts,0.925,WH-007,Stuttgart Distribution Center,False,PRD-0115,Raw Materials,DE-West,474,standard,in_transit,True,,,
SHP-009029,ORD-009029,2025-12-03,2025-12-05,2025-12-11,,SUP-009,Ruhr Mechanical,0.965,WH-008,Dortmund Distribution Center,False,PRD-0086,Raw Materials,DE-Central,416,standard,in_transit,False,,,
SHP-009030,ORD-009030,2025-06-30,2025-07-01,2025-07-08,2025-07-06,SUP-003,Alpine Industrial Parts,0.922,WH-005,Frankfurt Distribution Center,False,PRD-0007,Electronics,DE-Central,121,standard,delivered,False,-2,False,
SHP-009031,ORD-009031,2025-12-11,2025-12-12,2025-12-19,2025-12-19,SUP-014,Baltic Packaging,0.868,WH-007,Stuttgart Distribution Center,True,PRD-0102,Raw Materials,DE-East,207,critical,delivered,False,0,False,
SHP-009032,ORD-009032,2025-11-17,2025-11-19,2025-11-24,2025-11-25,SUP-007,Danube Tools,0.771,WH-008,Dortmund Distribution Center,False,PRD-0095,Electronics,DE-North,154,standard,delivered,True,1,True,
SHP-009033,ORD-009033,2025-06-19,2025-06-20,2025-07-04,2025-07-03,SUP-024,Bavaria Textile Group,0.894,WH-003,Munich Distribution Center,False,PRD-0026,Textiles,DE-North,90,standard,delivered,False,-1,False,
SHP-009034,ORD-009034,2025-11-29,2025-12-02,2025-12-05,2025-12-05,SUP-019,Danube Tools,0.652,WH-001,Berlin Distribution Center,False,PRD-0180,Electronics,DE-South,87,standard,delivered,False,0,False,
SHP-009035,ORD-009035,2025-01-13,2025-01-15,2025-01-26,2025-01-26,SUP-004,Nordic Freight Supplies,0.931,WH-004,Cologne Distribution Center,False,PRD-0045,Textiles,DE-Central,224,critical,delivered,True,0,False,
